id,idade,renda,cidade,categoria,nota,feedback
75,67,44783.56,São Paulo,A,8.9,Bom
76,62,2093.41,Rio de Janeiro,B,9.9,Bom
77,46,9487.11,Vitória,B,8.1,Bom
78,62,7159.8,Rio de Janeiro,A,,
79,48,4335.56,Rio de Janeiro,A,6.4,Bom
80,65,33627.0,Vitória,B,9.3,Bom
81,73,40528.97,São Paulo,B,7.4,Bom
82,53,37131.3,Vitória,B,9.5,Bom
83,48,46099.35,Belo Horizonte,B,8.3,Bom
84,86,1288.09,São Paulo,A,1.8,Bom
85,23,44919.73,Belo Horizonte,A,9.9,Bom
86,41,43099.24,Belo Horizonte,A,6.7,Bom
87,25,16584.77,Rio de Janeiro,A,9.3,Bom
88,66,12684.71,Vitória,A,8.1,Bom
89,40,27995.76,Rio de Janeiro,B,8.8,Bom
90,44,5021.34,Belo Horizonte,A,6.4,Bom
91,46,3684.15,São Paulo,A,9.3,Bom
92,62,1855.73,Belo Horizonte,B,7.4,Bom
93,44,17138.73,Belo Horizonte,A,8.8,Bom
94,34,25201.82,Belo Horizonte,B,,
95,26,16819.72,São Paulo,B,7.8,Bom
96,75,5085.83,Belo Horizonte,B,6.6,Bom
97,18,1953.55,Belo Horizonte,B,5.6,Bom
98,46,17463.52,Vitória,A,8.7,Bom
99,79,14257.72,Belo Horizonte,B,9.1,Bom
100,68,13503.17,São Paulo,B,5.4,Bom
101,63,5427.11,São Paulo,B,8.0,Bom
102,22,30700.18,Belo Horizonte,A,7.5,Bom
103,43,3881.92,São Paulo,B,8.8,Bom
104,33,39042.95,Rio de Janeiro,A,6.2,Bom
105,21,35390.59,Rio de Janeiro,A,5.9,Bom
106,80,31870.09,Vitória,,6.6,
107,34,1892.99,Vitória,A,8.9,Bom
108,64,34143.61,,B,5.3,Bom
109,18,37149.98,Belo Horizonte,B,6.1,Bom
110,20,28955.61,São Paulo,A,8.4,Bom
111,67,14165.66,São Paulo,A,,
112,52,9114.83,São Paulo,A,5.9,Bom
113,17,14247.14,Vitória,B,6.4,Bom
114,20,26313.54,São Paulo,B,8.0,Bom
115,39,2037.79,São Paulo,B,5.2,Bom
116,82,42277.55,São Paulo,B,5.5,Bom
117,32,25243.18,São Paulo,B,9.4,Bom
118,33,12794.38,Rio de Janeiro,B,7.6,Bom
119,37,32670.42,Belo Horizonte,B,7.2,Bom
120,68,13592.91,Vitória,B,6.0,Bom
121,66,23922.64,Vitória,A,6.8,Bom
122,73,23860.52,Vitória,B,9.0,Bom
123,,6931.75,São Paulo,A,7.6,Bom
124,44,25158.24,Rio de Janeiro,A,6.0,Bom
125,50,43731.85,São Paulo,A,6.8,Bom
126,59,36037.81,Vitória,B,8.9,Bom
127,76,24381.45,Rio de Janeiro,B,7.6,Bom
128,53,11750.3,Rio de Janeiro,A,7.0,Bom
129,34,22301.61,Belo Horizonte,B,5.7,Bom
130,66,35263.76,São Paulo,A,7.5,Bom
131,64,39595.13,São Paulo,B,8.7,Bom
132,,30870.21,Belo Horizonte,B,5.7,Bom
133,38,4576.96,Rio de Janeiro,B,7.5,Bom
134,36,4989.43,São Paulo,B,7.9,Bom
135,44,44002.46,Belo Horizonte,B,7.1,Bom
136,80,18221.4,Belo Horizonte,A,5.9,Bom
137,45,20331.07,Vitória,A,6.6,Bom
138,42,26544.24,Rio de Janeiro,A,8.9,Bom
139,73,29972.92,Vitória,B,5.2,Bom
140,,22490.02,Belo Horizonte,B,6.8,Bom
141,51,6164.02,Vitória,A,7.9,Bom
142,49,25182.58,São Paulo,A,8.2,Bom
143,79,37496.36,Vitória,A,5.4,Bom
144,70,29059.42,,B,9.1,Bom
145,66,12641.94,Belo Horizonte,B,7.7,Bom
146,51,8715.73,Vitória,B,8.7,Bom
147,35,19884.17,Vitória,A,6.2,Bom
148,36,25284.18,Belo Horizonte,A,9.8,Bom
149,82,20675.82,Rio de Janeiro,B,5.8,Bom
150,17,45086.82,Belo Horizonte,B,8.2,Bom
151,77,43875.95,Belo Horizonte,A,7.1,Bom
152,49,32235.88,Belo Horizonte,A,6.0,Bom
153,19,32484.75,São Paulo,B,6.3,Bom
154,69,16022.82,Vitória,A,6.7,Bom
155,77,22620.35,Rio de Janeiro,B,7.4,Bom
156,81,5953.04,Vitória,B,5.1,Bom
157,25,1695.89,Vitória,A,9.9,Bom
158,41,20345.93,Rio de Janeiro,A,8.6,Bom
159,55,11670.2,Belo Horizonte,A,8.7,Bom
160,25,20348.83,Belo Horizonte,A,8.4,Bom
161,48,20505.71,Belo Horizonte,B,9.1,Bom
162,41,20868.96,Belo Horizonte,B,5.5,Bom
163,39,41823.92,São Paulo,B,8.6,Bom
164,,25797.12,Vitória,B,8.7,Bom
165,45,17567.83,Rio de Janeiro,B,7.5,Bom
166,59,20440.42,Rio de Janeiro,B,8.2,Bom
167,44,42836.85,Rio de Janeiro,B,5.2,Bom
168,77,31120.69,Rio de Janeiro,A,6.4,Bom
169,34,18645.38,São Paulo,B,9.3,Bom
170,48,41863.65,São Paulo,B,6.0,Bom
171,54,24500.34,Belo Horizonte,A,8.5,Bom
172,22,21977.68,Rio de Janeiro,A,5.2,Bom
173,37,25445.61,São Paulo,B,5.7,Bom
174,64,23038.27,Rio de Janeiro,B,9.8,Bom
175,81,2918.58,Vitória,B,7.8,Bom
176,82,20371.73,Belo Horizonte,A,7.1,Bom
177,97,975.2,São Paulo,A,2.9,Bom
178,31,2445.31,São Paulo,A,9.1,Bom
179,,3524.39,São Paulo,B,9.0,Bom
180,38,28366.56,Vitória,B,9.0,Bom
181,54,46096.47,São Paulo,A,5.8,Bom
182,48,4125.79,Rio de Janeiro,B,5.8,Bom
183,21,44100.02,Belo Horizonte,B,5.2,Bom
184,47,41183.96,Belo Horizonte,B,10.0,Bom
185,68,4744.43,São Paulo,B,5.5,Bom
186,34,17012.63,Vitória,B,8.8,Bom
187,64,7722.36,Vitória,A,6.0,Bom
188,71,28307.56,Vitória,B,5.3,Bom
189,81,46191.87,São Paulo,B,6.6,Bom
190,44,14904.03,Rio de Janeiro,B,9.7,Bom
191,48,31580.71,São Paulo,B,8.1,Bom
192,63,43778.33,Belo Horizonte,A,7.8,Bom
193,21,20387.28,São Paulo,A,10.0,Bom
194,81,22167.23,Belo Horizonte,A,6.5,Bom
195,19,28020.02,Vitória,A,6.7,Bom
196,46,25879.15,São Paulo,A,5.2,Bom
197,51,6280.5,São Paulo,B,6.7,Bom
198,69,1757.41,Vitória,B,7.5,Bom
199,80,17123.62,São Paulo,B,9.4,Bom
200,81,42512.19,Rio de Janeiro,A,7.5,Bom
201,53,40966.85,São Paulo,B,5.5,Bom
202,77,12451.78,São Paulo,A,6.4,Bom
203,24,25325.61,São Paulo,B,9.8,Bom
204,24,11549.87,Vitória,B,5.0,Bom
205,37,30366.65,Belo Horizonte,B,9.3,Bom
206,70,29012.08,Belo Horizonte,A,8.5,Bom
207,77,15541.06,São Paulo,B,6.9,Bom
208,69,26985.45,Vitória,B,8.2,Bom
209,42,6144.62,Rio de Janeiro,B,7.0,Bom
210,21,8370.18,Rio de Janeiro,A,7.8,Bom
211,48,33208.45,São Paulo,A,8.0,Bom
212,21,8474.99,Rio de Janeiro,A,7.5,Bom
213,63,35397.05,São Paulo,A,8.8,Bom
214,25,15613.58,Belo Horizonte,B,8.8,Bom
215,52,21404.92,Belo Horizonte,A,9.1,Bom
216,22,18251.74,Belo Horizonte,A,9.1,Bom
217,69,1617.39,Vitória,A,8.4,Bom
218,42,39628.69,Belo Horizonte,A,5.3,Bom
219,41,32780.02,Rio de Janeiro,B,6.3,Bom
220,21,37578.2,Belo Horizonte,A,9.1,Bom
221,32,45708.45,Rio de Janeiro,B,7.2,Bom
222,25,16662.68,Belo Horizonte,B,8.7,Bom
223,39,23908.93,Belo Horizonte,A,5.5,Bom
224,72,34589.67,Vitória,A,5.3,Bom
225,44,16390.89,Belo Horizonte,A,6.6,Bom
226,71,28030.89,Rio de Janeiro,B,8.3,Bom
227,36,32054.25,Vitória,A,8.7,Bom
228,75,19019.7,Belo Horizonte,A,7.0,Bom
229,33,11429.8,Belo Horizonte,A,9.6,Bom
230,70,11804.32,São Paulo,A,8.0,Bom
231,31,23348.41,Rio de Janeiro,B,9.7,Bom
232,46,19416.87,São Paulo,B,6.4,Bom
233,33,28509.35,Rio de Janeiro,A,9.2,Bom
234,79,17372.85,Vitória,B,6.1,Bom
235,48,10380.97,Rio de Janeiro,A,9.9,Bom
236,46,10111.09,Rio de Janeiro,B,9.0,Bom
237,54,5725.77,São Paulo,B,5.2,Bom
238,52,32866.25,Vitória,A,5.2,Bom
239,52,39214.7,Rio de Janeiro,B,8.9,Bom
240,40,19064.49,Vitória,B,,
241,51,46211.48,Rio de Janeiro,B,8.3,Bom
242,51,3750.29,São Paulo,B,6.0,Bom
243,43,,Belo Horizonte,B,5.9,
244,50,26393.77,São Paulo,A,5.6,Bom
245,71,9372.12,Rio de Janeiro,B,6.8,Bom
246,80,33751.79,Belo Horizonte,B,6.2,Bom
247,55,2274.99,Rio de Janeiro,A,9.9,Bom
248,25,32766.75,São Paulo,A,7.2,Bom
249,49,27535.43,Belo Horizonte,B,5.2,Bom
250,58,40929.84,Rio de Janeiro,B,9.4,Bom
251,,9681.03,Vitória,B,8.4,Bom
252,61,31641.97,São Paulo,B,6.2,Bom
253,77,46093.13,Rio de Janeiro,A,9.8,Bom
254,70,14520.48,Rio de Janeiro,B,9.3,Bom
255,54,14710.42,Belo Horizonte,A,6.4,Bom
256,76,10066.34,Rio de Janeiro,B,8.8,Bom
257,18,21012.64,Belo Horizonte,A,6.8,Bom
258,34,5817.13,Vitória,A,8.4,Bom
259,28,12609.29,Rio de Janeiro,A,9.0,Bom
260,16,25253.72,Rio de Janeiro,A,7.0,Bom
261,82,20865.5,Rio de Janeiro,A,9.3,Bom
262,54,4963.54,Rio de Janeiro,B,7.4,Bom
263,30,38616.37,Rio de Janeiro,A,8.4,Bom
264,54,5362.1,Vitória,A,9.8,Bom
265,73,3001.65,São Paulo,B,7.4,Bom
266,67,5900.65,São Paulo,B,7.2,Bom
267,31,22835.47,Rio de Janeiro,B,7.1,Bom
268,52,41390.76,São Paulo,A,9.1,Bom
269,49,5326.24,Belo Horizonte,B,5.5,Bom
270,48,4770.43,Belo Horizonte,B,6.4,Bom
271,44,7469.26,Vitória,A,7.0,Bom
272,17,39279.31,Belo Horizonte,A,8.8,Bom
273,27,33631.6,Belo Horizonte,B,6.4,Bom
274,62,31921.76,Rio de Janeiro,B,7.2,Bom
275,26,27194.53,Belo Horizonte,B,5.8,Bom
276,56,14270.36,Rio de Janeiro,B,9.9,Bom
277,53,40876.48,Belo Horizonte,A,8.7,Bom
278,74,43470.69,Vitória,B,8.6,Bom
279,19,33204.0,Rio de Janeiro,B,7.2,Bom
280,53,8956.19,Vitória,A,5.3,Bom
281,25,37096.97,São Paulo,A,10.0,Bom
282,68,15151.32,São Paulo,B,8.7,Bom
283,78,15241.82,Rio de Janeiro,A,8.0,Bom
284,82,8704.99,Vitória,B,7.8,Bom
285,19,8475.62,Vitória,B,8.5,Bom
286,53,2453.48,Vitória,B,6.6,Bom
287,35,40323.86,Rio de Janeiro,A,8.4,Bom
288,25,23112.26,São Paulo,B,8.3,Bom
289,18,11225.26,Rio de Janeiro,B,5.5,Bom
290,80,34185.29,Belo Horizonte,B,8.1,Bom
291,20,22092.99,Rio de Janeiro,B,6.4,Bom
292,31,28371.58,Rio de Janeiro,A,6.3,Bom
293,35,31807.57,Rio de Janeiro,B,9.8,Bom
294,81,21675.64,Belo Horizonte,B,8.9,Bom
295,37,21545.07,São Paulo,,9.8,
296,67,27582.23,Vitória,B,9.6,Bom
297,69,26184.85,Rio de Janeiro,B,5.4,Bom
298,33,1994.57,Belo Horizonte,B,9.0,Bom
299,40,3176.25,Rio de Janeiro,B,8.7,Bom
300,17,32639.91,Rio de Janeiro,B,8.3,Bom
301,42,44394.0,Vitória,B,9.0,Bom
302,82,7614.07,São Paulo,B,9.9,Bom
303,,38189.71,Belo Horizonte,B,8.9,Bom
304,79,19652.26,São Paulo,A,8.5,Bom
305,35,25530.25,Rio de Janeiro,B,9.7,Bom
306,40,32823.7,São Paulo,A,5.8,Bom
307,37,40626.08,Belo Horizonte,A,8.1,Bom
308,62,43599.0,Belo Horizonte,A,8.4,Bom
309,59,18690.76,São Paulo,B,6.6,Bom
310,20,30498.69,Vitória,A,9.8,Bom
311,41,28345.54,São Paulo,A,8.5,Bom
312,72,41407.95,São Paulo,A,8.2,Bom
313,68,14482.91,Belo Horizonte,B,8.0,Bom
314,34,33487.04,Belo Horizonte,B,8.8,Bom
315,41,25338.01,,A,6.3,Bom
316,36,28350.72,Vitória,A,6.4,Bom
317,43,,Rio de Janeiro,A,6.5,
318,55,16665.34,Belo Horizonte,A,5.0,Bom
319,41,14983.68,Belo Horizonte,A,5.9,Bom
320,64,36138.4,Belo Horizonte,B,9.3,Bom
321,71,12905.49,São Paulo,A,6.0,Bom
322,47,3308.85,Belo Horizonte,B,9.3,Bom
323,47,24798.13,Belo Horizonte,A,7.7,Bom
324,41,12269.45,Belo Horizonte,A,5.5,Bom
325,74,13853.42,São Paulo,A,9.4,Bom
326,55,35944.53,Belo Horizonte,A,8.7,Bom
327,33,22805.48,Belo Horizonte,B,7.2,Bom
328,16,22296.53,Rio de Janeiro,A,5.2,Bom
329,76,46148.97,São Paulo,B,8.2,Bom
330,67,36233.56,São Paulo,A,5.4,Bom
331,34,33143.33,Vitória,A,8.9,Bom
332,54,28754.88,São Paulo,A,8.5,Bom
333,46,4067.58,São Paulo,B,9.2,Bom
334,62,26732.57,Rio de Janeiro,B,7.2,Bom
335,44,42419.97,São Paulo,A,5.2,Bom
336,63,32637.45,Vitória,B,8.0,Bom
337,31,8416.15,São Paulo,B,9.0,Bom
338,66,15815.33,Rio de Janeiro,B,9.1,Bom
339,21,35068.33,Rio de Janeiro,A,6.1,Bom
340,52,5086.2,Rio de Janeiro,A,5.6,Bom
341,52,38839.87,Belo Horizonte,A,7.6,Bom
342,66,20607.75,Rio de Janeiro,B,7.4,Bom
343,75,15052.11,Rio de Janeiro,A,7.2,Bom
344,55,16777.36,Vitória,A,9.8,Bom
345,41,30311.55,São Paulo,A,9.4,Bom
346,19,22413.54,Rio de Janeiro,B,7.5,Bom
347,77,28987.82,Rio de Janeiro,B,5.4,Bom
348,77,5626.26,Vitória,A,8.5,Bom
349,62,40049.1,Rio de Janeiro,A,9.6,Bom
350,43,24293.59,São Paulo,A,7.4,Bom
351,,43645.95,São Paulo,A,5.5,Bom
352,81,10450.25,São Paulo,A,8.9,Bom
353,34,14535.14,São Paulo,A,7.9,Bom
354,81,38803.43,Rio de Janeiro,B,6.8,Bom
355,75,19725.11,Belo Horizonte,A,7.7,Bom
356,63,45588.71,Vitória,A,6.2,Bom
357,47,5533.1,São Paulo,A,5.9,Bom
358,40,1993.65,Vitória,B,5.2,Bom
359,46,35851.99,Belo Horizonte,A,9.4,Bom
360,70,23655.77,São Paulo,B,8.2,Bom
361,33,9355.91,Belo Horizonte,B,7.4,Bom
362,16,25963.03,Vitória,B,8.7,Bom
363,62,29473.4,Rio de Janeiro,B,7.7,Bom
364,81,29593.3,São Paulo,B,8.0,Bom
365,67,14736.17,Rio de Janeiro,A,7.9,Bom
366,34,31346.64,Vitória,A,9.1,Bom
367,22,22166.02,São Paulo,A,,
368,69,41699.39,Vitória,,6.6,
369,55,27634.82,Belo Horizonte,,8.6,
370,33,39417.97,Vitória,B,5.5,Bom
371,58,37905.07,Belo Horizonte,A,8.4,Bom
372,45,31246.18,Vitória,B,8.0,
373,59,12114.72,Rio de Janeiro,A,8.7,Bom
374,53,22564.16,Rio de Janeiro,A,9.8,Bom
375,78,15431.02,Rio de Janeiro,A,9.7,Bom
376,76,12042.92,Rio de Janeiro,B,7.9,
377,24,16854.42,Vitória,A,9.7,Bom
378,44,26457.86,São Paulo,A,8.7,Bom
379,62,8253.29,Belo Horizonte,A,6.7,Bom
380,23,15980.26,Belo Horizonte,B,7.3,Bom
381,33,43222.0,Belo Horizonte,A,8.8,Bom
382,40,37753.15,São Paulo,B,5.9,Bom
383,26,14593.12,Vitória,A,5.4,Bom
384,28,5866.56,Vitória,A,5.0,Bom
385,72,19805.26,São Paulo,A,6.4,Bom
386,73,5607.1,São Paulo,,8.0,
387,33,25278.73,Rio de Janeiro,B,9.7,Bom
388,21,36649.07,Vitória,A,9.9,Bom
389,59,23842.44,Belo Horizonte,A,9.5,Bom
390,44,23186.77,Vitória,A,7.9,Bom
391,37,2266.54,São Paulo,A,7.2,Bom
392,46,39129.28,São Paulo,B,6.4,Bom
393,53,26868.87,Vitória,A,8.4,Bom
394,67,29416.78,São Paulo,B,7.8,Bom
395,47,44544.57,Vitória,B,9.7,Bom
396,51,2931.89,Belo Horizonte,B,6.6,Bom
397,48,43508.07,Vitória,B,8.8,Bom
398,37,15511.81,Belo Horizonte,B,6.4,Bom
399,27,16834.86,Vitória,A,7.7,Bom
400,34,23209.83,São Paulo,A,9.4,Bom
401,46,34838.28,Belo Horizonte,B,10.0,Bom
402,42,22686.17,São Paulo,B,9.1,Bom
403,51,9588.57,São Paulo,B,7.9,Bom
404,52,34163.04,Vitória,A,6.2,Bom
405,31,6037.28,Rio de Janeiro,B,5.2,Bom
406,33,29950.58,São Paulo,B,6.3,Bom
407,48,21515.01,Belo Horizonte,A,5.0,Bom
408,19,41158.42,Vitória,A,8.4,Bom
409,57,8055.19,Belo Horizonte,B,6.7,Bom
410,23,45906.99,Belo Horizonte,A,5.6,Bom
411,74,10605.85,Rio de Janeiro,A,10.0,Bom
412,76,35883.01,Belo Horizonte,A,6.4,Bom
413,31,3411.32,Belo Horizonte,B,8.0,Bom
414,21,11055.82,Vitória,B,7.2,Bom
415,21,5848.47,Rio de Janeiro,A,6.3,Bom
416,28,22212.54,Belo Horizonte,B,9.3,Bom
417,53,40811.31,Belo Horizonte,B,8.2,Bom
418,55,15963.24,Belo Horizonte,B,7.7,Bom
419,27,23674.31,Belo Horizonte,B,8.5,Bom
420,21,27250.16,Rio de Janeiro,A,8.4,Bom
421,23,29476.97,Vitória,A,7.2,Bom
422,19,9747.36,Rio de Janeiro,B,7.0,Bom
423,63,38920.94,São Paulo,A,5.9,Bom
424,35,6378.08,Rio de Janeiro,A,5.7,Bom
425,19,2499.06,Vitória,B,8.2,Bom
426,46,18000.62,Vitória,B,7.2,Bom
427,25,39914.7,Vitória,B,6.4,Bom
428,16,19649.18,São Paulo,A,5.1,Bom
429,25,21200.29,Vitória,A,6.8,Bom
430,27,39830.74,Rio de Janeiro,B,6.1,Bom
431,40,40539.62,Belo Horizonte,A,5.6,Bom
432,18,23930.17,Rio de Janeiro,B,5.7,Bom
433,39,3120.11,Belo Horizonte,A,5.8,Bom
434,21,44581.41,Rio de Janeiro,A,5.6,Bom
435,75,8818.17,Belo Horizonte,A,5.4,Bom
436,40,27411.93,Rio de Janeiro,A,5.1,Bom
437,24,15842.48,São Paulo,A,7.9,Bom
438,69,15637.63,Rio de Janeiro,B,7.4,Bom
439,78,15486.38,Vitória,A,6.0,Bom
440,46,16024.68,Vitória,B,8.9,Bom
441,35,15990.59,São Paulo,A,9.3,Bom
442,78,19899.03,Belo Horizonte,B,5.5,Bom
443,42,16605.51,Rio de Janeiro,B,8.3,Bom
444,41,24475.08,Vitória,A,8.4,Bom
445,33,17615.14,São Paulo,B,5.9,Bom
446,65,7660.38,Rio de Janeiro,B,8.0,Bom
447,57,7729.36,Vitória,A,7.4,Bom
448,6,61492.55,Rio de Janeiro,A,2.1,Bom
449,69,27644.14,São Paulo,B,5.4,Bom
450,81,23493.14,Vitória,A,8.5,Bom
451,62,26691.58,Vitória,B,7.2,Bom
452,63,41149.32,Vitória,B,8.8,Bom
453,77,7431.02,Vitória,A,7.7,Bom
454,55,18269.49,Belo Horizonte,B,5.6,Bom
455,43,15369.09,São Paulo,A,6.5,Bom
456,68,31135.43,Rio de Janeiro,A,5.7,Bom
457,36,9383.82,Belo Horizonte,A,5.6,Bom
458,34,28696.7,Belo Horizonte,B,9.6,Bom
459,72,35407.15,Rio de Janeiro,A,5.1,Bom
460,20,41566.22,São Paulo,A,8.6,Bom
461,17,25518.48,Vitória,A,5.3,Bom
462,62,10419.88,São Paulo,A,9.9,Bom
463,33,42652.78,Belo Horizonte,B,6.7,Bom
464,45,31772.96,Vitória,A,6.9,Bom
465,20,33647.34,Belo Horizonte,B,7.9,Bom
466,81,10515.87,Vitória,B,7.4,Bom
467,71,39219.54,Belo Horizonte,A,9.4,Bom
468,77,24347.74,Rio de Janeiro,A,5.1,Bom
469,71,7895.35,São Paulo,B,9.3,Bom
470,77,3387.98,Belo Horizonte,A,9.5,Bom
471,43,41904.12,Belo Horizonte,B,9.0,Bom
472,46,33315.84,Rio de Janeiro,B,5.4,Bom
473,40,9195.88,Vitória,A,9.0,Bom
474,102,90696.8,Vitória,A,4.6,Bom
475,28,30945.51,Rio de Janeiro,A,8.9,Bom
476,65,6100.44,Belo Horizonte,A,5.6,Bom
477,61,9582.53,Belo Horizonte,B,6.9,Bom
478,66,4274.45,Vitória,A,7.8,Bom
479,39,19122.67,Vitória,B,7.9,Bom
480,69,11036.2,Belo Horizonte,B,9.6,Bom
481,22,23545.09,São Paulo,A,6.8,Bom
482,24,10143.05,Rio de Janeiro,B,5.8,Bom
483,52,20516.57,Rio de Janeiro,B,5.7,Bom
484,67,41759.21,Belo Horizonte,A,5.3,Bom
485,65,41699.02,São Paulo,A,9.4,Bom
486,26,34822.57,Belo Horizonte,A,8.7,Bom
487,79,19305.44,São Paulo,B,7.5,Bom
488,73,7274.5,São Paulo,A,5.5,Bom
489,66,37548.03,São Paulo,B,7.4,Bom
490,47,23131.02,Rio de Janeiro,A,7.1,Bom
491,71,9264.11,Belo Horizonte,A,7.6,Bom
492,80,2884.04,Vitória,B,6.0,Bom
493,36,45216.33,Belo Horizonte,B,8.8,Bom
494,62,7184.51,,A,7.5,Bom
495,,36161.07,São Paulo,B,9.0,Bom
496,70,2644.92,Vitória,A,5.4,Bom
497,44,27739.93,São Paulo,B,7.2,Bom
498,34,23267.82,Rio de Janeiro,B,,
499,71,25627.22,Vitória,B,7.5,Bom
500,27,30911.89,Vitória,A,6.7,Bom
501,54,19325.17,Belo Horizonte,A,5.7,Bom
502,30,42691.09,São Paulo,A,7.6,Bom
503,45,14074.33,São Paulo,A,5.9,Bom
504,12,66027.83,Vitória,B,4.1,Bom
505,72,16104.93,Rio de Janeiro,A,7.6,Bom
506,32,12238.41,São Paulo,B,8.6,
507,31,42072.43,Vitória,,5.1,
508,68,7066.06,São Paulo,A,6.3,Bom
509,43,9467.59,Rio de Janeiro,B,7.9,Bom
510,65,43958.01,Vitória,A,5.4,Bom
511,45,35868.08,Vitória,A,6.7,Bom
512,72,7713.19,Vitória,B,9.5,Bom
513,49,4794.69,São Paulo,B,8.9,Bom
514,61,40352.21,Belo Horizonte,B,6.2,Bom
515,20,43704.93,Belo Horizonte,B,5.6,Bom
516,54,39579.99,Vitória,B,9.1,Bom
517,41,27640.55,Vitória,B,5.7,Bom
518,32,16550.12,Vitória,A,7.1,Bom
519,68,7939.84,Belo Horizonte,A,9.5,Bom
520,54,45353.32,São Paulo,B,8.5,Bom
521,28,5592.02,Belo Horizonte,B,8.7,Bom
522,16,38905.44,São Paulo,A,8.6,Bom
523,36,2324.89,Belo Horizonte,A,5.9,Bom
524,,14576.51,Rio de Janeiro,B,9.8,Bom
525,50,38386.89,Rio de Janeiro,B,7.9,Bom
526,35,39564.85,Belo Horizonte,A,8.9,Bom
527,78,17297.49,Belo Horizonte,A,7.6,Bom
528,65,26220.43,São Paulo,B,5.9,Bom
529,73,26975.54,Vitória,B,7.1,Bom
530,80,43321.62,Rio de Janeiro,B,5.6,Bom
531,42,42360.77,Belo Horizonte,B,7.9,Bom
