id,idade,renda,cidade,categoria,nota,feedback
45,76,17294.96,Vitória,A,7.0,Bom
46,28,44095.48,Belo Horizonte,B,7.2,Bom
47,48,12295.79,Rio de Janeiro,A,7.1,Bom
48,79,12760.95,Rio de Janeiro,A,9.6,Bom
49,28,21069.97,Vitória,B,8.3,Bom
50,82,44520.17,Belo Horizonte,A,9.0,Bom
51,60,10497.04,Belo Horizonte,B,5.0,Bom
52,53,29102.63,Belo Horizonte,B,7.8,Bom
53,63,10703.57,Belo Horizonte,A,9.4,Bom
54,28,22171.33,Belo Horizonte,B,7.7,Bom
55,38,13467.69,São Paulo,B,6.3,Bom
56,62,9370.12,Rio de Janeiro,A,9.0,Bom
57,63,18764.39,São Paulo,A,9.3,Bom
58,42,9835.15,Vitória,A,9.0,Bom
59,23,37003.64,São Paulo,A,7.4,Bom
60,60,4246.5,Rio de Janeiro,A,7.6,Bom
61,79,3220.74,Rio de Janeiro,A,8.3,Bom
62,16,21152.63,Belo Horizonte,B,9.5,Bom
63,,34621.64,Belo Horizonte,B,8.0,Bom
64,56,11099.38,Rio de Janeiro,B,9.8,Bom
65,73,12913.61,Rio de Janeiro,B,6.8,Bom
66,34,21969.28,Rio de Janeiro,A,9.7,Bom
67,56,43706.43,Belo Horizonte,B,8.5,Bom
68,80,32024.6,São Paulo,A,8.5,
69,46,32728.47,Vitória,B,8.3,Bom
70,49,23711.14,Rio de Janeiro,A,7.9,Bom
71,75,15815.08,Belo Horizonte,B,9.0,Bom
72,7,88262.74,Vitória,A,1.5,Bom
73,45,32816.87,Rio de Janeiro,B,7.5,Bom
74,73,43256.74,Vitória,B,8.8,Bom
75,44,32285.11,Rio de Janeiro,B,9.7,Bom
76,74,39697.93,Belo Horizonte,B,6.2,Bom
77,56,2729.31,Belo Horizonte,B,6.3,Bom
78,63,43127.05,Rio de Janeiro,B,5.8,Bom
79,28,32337.58,Vitória,A,7.7,Bom
80,43,29283.71,Belo Horizonte,B,8.8,Bom
81,71,33255.19,Rio de Janeiro,B,5.6,Bom
82,78,41810.13,Belo Horizonte,A,9.3,Bom
83,49,16037.66,Vitória,A,5.4,Bom
84,77,34177.56,Rio de Janeiro,B,8.9,Bom
85,50,29333.39,São Paulo,B,5.6,Bom
86,75,18966.69,São Paulo,B,5.3,Bom
87,70,27696.82,Rio de Janeiro,A,7.1,Bom
88,17,12331.41,São Paulo,A,9.0,Bom
89,20,5600.26,Rio de Janeiro,B,,
90,26,40893.8,Vitória,A,8.6,Bom
91,45,36883.49,São Paulo,A,7.1,Bom
92,33,30141.15,São Paulo,A,7.8,Bom
93,52,14038.8,Rio de Janeiro,B,5.6,Bom
94,27,2069.24,Vitória,A,9.4,Bom
95,33,9290.04,São Paulo,B,7.5,Bom
96,61,39444.78,Vitória,A,7.2,Bom
97,67,22127.55,Rio de Janeiro,B,8.5,Bom
98,23,26508.78,Vitória,A,7.6,Bom
99,80,41522.4,Rio de Janeiro,B,10.0,Bom
100,30,9788.94,Rio de Janeiro,A,5.7,Bom
101,52,31605.89,Vitória,B,8.2,Bom
102,44,10204.61,Rio de Janeiro,A,5.9,Bom
103,61,41322.04,Rio de Janeiro,B,5.1,Bom
104,62,44302.11,Belo Horizonte,B,9.1,Bom
105,44,30171.84,Vitória,B,7.1,Bom
106,74,38037.02,Vitória,A,5.6,Bom
107,56,10657.92,Vitória,A,8.9,Bom
108,75,38326.3,Belo Horizonte,B,9.3,Bom
109,48,28943.26,Belo Horizonte,A,5.4,Bom
110,64,43988.99,São Paulo,A,5.9,Bom
111,32,26069.67,Rio de Janeiro,B,6.4,Bom
112,43,23920.89,Vitória,B,6.9,Bom
113,40,30699.17,Belo Horizonte,A,8.0,Bom
114,76,18735.58,São Paulo,B,7.2,Bom
115,40,43665.65,Rio de Janeiro,A,5.9,Bom
116,65,45961.6,Belo Horizonte,B,9.3,Bom
117,27,34499.91,São Paulo,A,8.0,Bom
118,60,45947.12,Rio de Janeiro,B,9.6,Bom
119,80,40463.91,Vitória,A,8.3,Bom
120,63,35065.99,Belo Horizonte,B,8.1,Bom
121,33,19421.54,Belo Horizonte,A,6.0,Bom
122,55,26358.77,Rio de Janeiro,A,5.5,Bom
123,5,1383.12,Rio de Janeiro,A,3.0,Bom
124,61,26058.27,Rio de Janeiro,B,6.7,Bom
125,70,33378.4,Vitória,A,9.3,Bom
126,61,22776.5,Vitória,B,6.8,Bom
127,72,4354.8,Belo Horizonte,B,5.5,Bom
128,38,1793.02,São Paulo,B,8.2,Bom
129,72,30636.11,Rio de Janeiro,A,5.0,Bom
130,74,7061.77,Rio de Janeiro,A,10.0,Bom
131,43,29551.11,São Paulo,B,6.4,Bom
132,47,11033.89,Belo Horizonte,B,7.0,Bom
133,,28125.65,Rio de Janeiro,B,9.0,Bom
134,58,4473.2,Rio de Janeiro,B,9.3,Bom
135,52,30322.99,Vitória,A,7.0,Bom
136,80,5436.95,Rio de Janeiro,A,8.8,Bom
137,78,40824.32,São Paulo,A,7.4,Bom
138,60,44129.98,Vitória,A,9.8,Bom
139,76,11713.85,Rio de Janeiro,A,6.3,Bom
140,59,45909.53,Vitória,B,8.3,Bom
141,27,10036.38,Vitória,B,7.5,Bom
142,47,28547.43,Rio de Janeiro,,8.3,
143,65,14612.64,São Paulo,B,8.8,Bom
144,22,20853.8,Rio de Janeiro,A,9.2,Bom
145,70,10170.4,Rio de Janeiro,B,9.6,Bom
146,53,25419.65,São Paulo,B,6.3,Bom
147,78,17907.08,São Paulo,B,6.3,Bom
148,68,33930.21,Belo Horizonte,A,6.8,Bom
149,58,23878.09,Vitória,A,6.1,Bom
150,41,32361.86,São Paulo,A,7.0,Bom
151,74,25581.54,Belo Horizonte,B,5.8,Bom
152,28,32810.58,São Paulo,B,9.1,Bom
153,78,30606.01,Rio de Janeiro,A,7.9,Bom
154,55,30439.5,Vitória,A,9.9,Bom
155,75,45523.38,Belo Horizonte,A,7.8,Bom
156,25,17132.01,Rio de Janeiro,A,5.1,Bom
157,62,6720.46,Rio de Janeiro,B,7.1,Bom
158,33,22172.49,Rio de Janeiro,B,7.9,Bom
159,60,44521.95,Rio de Janeiro,A,7.6,Bom
160,73,13587.31,Vitória,B,7.9,Bom
161,23,43856.78,Vitória,A,6.7,Bom
162,71,44096.11,Vitória,A,7.5,Bom
163,47,26533.75,Belo Horizonte,A,7.4,Bom
164,53,31415.33,Rio de Janeiro,A,8.8,Bom
165,40,14765.35,São Paulo,B,8.5,Bom
166,77,37303.57,São Paulo,A,8.6,Bom
167,24,25479.8,Rio de Janeiro,B,7.8,Bom
168,70,20545.29,Vitória,B,5.4,Bom
169,79,19621.85,Rio de Janeiro,A,6.2,Bom
170,17,26240.22,São Paulo,B,5.4,Bom
171,75,27536.71,Rio de Janeiro,B,6.5,Bom
172,49,39723.6,São Paulo,A,5.4,Bom
173,53,20676.48,São Paulo,A,8.6,Bom
174,27,20784.46,Vitória,B,7.0,Bom
175,52,26259.19,Belo Horizonte,B,6.2,Bom
176,24,29434.9,Belo Horizonte,A,7.3,Bom
177,39,43408.71,Belo Horizonte,B,6.9,Bom
178,22,22902.04,Rio de Janeiro,A,6.4,Bom
179,29,46190.74,Rio de Janeiro,A,6.3,Bom
180,51,15958.02,Belo Horizonte,B,7.6,Bom
181,77,,São Paulo,A,7.1,
182,73,37680.5,São Paulo,A,5.2,Bom
183,74,40783.06,Rio de Janeiro,A,8.0,Bom
184,29,8238.55,Vitória,A,9.6,Bom
185,25,45260.75,Rio de Janeiro,B,7.1,Bom
186,73,11662.99,Rio de Janeiro,B,7.2,Bom
187,74,9892.02,Rio de Janeiro,A,9.7,Bom
188,45,8113.64,São Paulo,B,6.4,Bom
189,16,38666.34,Vitória,B,7.2,Bom
190,34,15107.29,Vitória,A,7.4,Bom
191,65,37273.04,Rio de Janeiro,A,7.5,Bom
192,64,23685.35,Vitória,B,7.7,Bom
193,49,40671.28,Rio de Janeiro,B,5.4,
194,80,5474.24,Belo Horizonte,A,7.5,Bom
195,68,28979.69,Vitória,A,7.0,Bom
196,19,34696.79,Vitória,B,5.7,Bom
197,71,34560.82,Vitória,B,5.1,Bom
198,,1560.98,Belo Horizonte,B,5.0,Bom
199,32,2041.91,São Paulo,B,8.3,Bom
200,27,27135.97,Vitória,A,7.9,Bom
201,76,11934.8,Rio de Janeiro,A,8.0,Bom
202,28,20906.67,Vitória,A,9.5,Bom
203,60,22331.8,Belo Horizonte,B,10.0,Bom
204,46,14289.49,Belo Horizonte,B,5.0,Bom
205,63,43952.38,Belo Horizonte,A,7.9,Bom
206,50,26820.98,Vitória,A,8.0,Bom
207,32,26866.08,Belo Horizonte,B,8.8,Bom
208,33,14347.38,Vitória,A,5.9,Bom
209,24,23145.78,Vitória,A,6.4,Bom
210,30,5885.51,Belo Horizonte,B,8.0,Bom
211,74,33098.9,São Paulo,B,5.1,Bom
212,30,36330.87,Vitória,B,5.1,Bom
213,73,,Belo Horizonte,A,6.2,
214,46,21824.75,Rio de Janeiro,A,5.5,Bom
215,39,6625.28,Belo Horizonte,B,,
216,45,45183.75,Rio de Janeiro,B,9.3,Bom
217,73,13880.08,Belo Horizonte,B,9.3,Bom
218,17,20770.4,Rio de Janeiro,A,9.0,Bom
219,36,22273.88,São Paulo,A,7.9,Bom
220,62,18392.34,Rio de Janeiro,B,5.7,Bom
221,77,29455.74,Rio de Janeiro,A,7.1,Bom
222,60,9006.72,Rio de Janeiro,A,7.1,Bom
223,39,38431.86,Belo Horizonte,A,7.9,Bom
224,22,1811.77,São Paulo,B,7.3,Bom
225,74,26596.93,Vitória,B,5.6,Bom
226,78,4845.47,Belo Horizonte,A,7.1,Bom
227,52,33786.73,São Paulo,B,8.2,Bom
228,39,37980.75,Vitória,A,6.2,Bom
229,67,40928.6,Vitória,B,6.1,Bom
230,37,10816.64,Rio de Janeiro,A,7.6,Bom
231,32,16918.54,Belo Horizonte,A,8.6,Bom
232,19,21664.59,São Paulo,A,8.6,Bom
233,35,18970.78,Rio de Janeiro,A,7.7,Bom
234,38,27401.5,São Paulo,B,5.8,Bom
235,30,16959.54,Vitória,B,9.4,Bom
236,32,29469.69,São Paulo,B,5.6,Bom
237,23,33230.43,São Paulo,B,5.0,Bom
238,79,44995.33,Vitória,A,8.5,Bom
239,22,39731.52,Rio de Janeiro,B,9.5,Bom
240,42,23320.72,Vitória,B,8.1,Bom
241,67,26122.32,Rio de Janeiro,A,5.0,Bom
242,47,34282.66,Belo Horizonte,A,8.6,Bom
243,56,40313.7,São Paulo,B,9.9,Bom
244,75,5925.17,Belo Horizonte,A,8.5,Bom
245,37,18202.84,Vitória,A,8.2,Bom
246,53,46066.27,Belo Horizonte,A,8.1,Bom
247,81,38373.9,Vitória,B,7.6,Bom
248,21,42661.06,Rio de Janeiro,A,9.0,Bom
249,65,39684.41,Belo Horizonte,B,7.8,Bom
250,34,45539.57,Rio de Janeiro,A,6.4,Bom
251,29,3811.79,Belo Horizonte,A,9.7,Bom
252,62,25881.38,Vitória,A,5.2,Bom
253,64,,São Paulo,A,9.3,
254,80,20868.17,Rio de Janeiro,A,6.6,Bom
255,81,30794.78,Rio de Janeiro,B,7.2,Bom
256,42,17218.64,Vitória,B,7.5,Bom
257,39,3536.35,Vitória,A,6.0,Bom
258,27,26939.54,São Paulo,A,5.5,Bom
259,55,3598.36,Belo Horizonte,A,7.6,Bom
260,46,23430.57,São Paulo,A,9.9,Bom
261,63,41425.8,Vitória,A,9.6,Bom
262,41,29972.98,São Paulo,B,6.2,Bom
263,52,6776.74,Belo Horizonte,B,7.1,Bom
264,27,16197.36,São Paulo,A,8.9,Bom
265,37,13975.67,Rio de Janeiro,A,6.3,Bom
266,65,44207.62,Vitória,A,9.6,Bom
267,47,44504.78,Belo Horizonte,B,6.9,Bom
268,82,9692.95,Belo Horizonte,B,9.5,Bom
269,74,37463.12,Rio de Janeiro,A,9.9,Bom
270,53,37383.7,Vitória,A,6.2,Bom
271,76,8148.18,Belo Horizonte,B,8.8,Bom
272,,19353.95,São Paulo,A,8.6,Bom
273,75,14211.49,Vitória,B,8.1,Bom
274,21,32082.89,Vitória,B,5.6,Bom
275,42,11799.82,Vitória,B,9.5,Bom
276,61,8740.9,Vitória,B,8.8,Bom
277,80,46053.81,Vitória,A,7.9,Bom
278,39,35005.18,São Paulo,B,9.2,Bom
279,73,3150.58,São Paulo,B,7.0,Bom
280,20,30047.68,Rio de Janeiro,A,9.0,Bom
281,55,24015.76,Rio de Janeiro,B,5.3,Bom
282,66,11524.71,Vitória,,7.7,
283,30,2048.02,Vitória,B,9.6,Bom
284,30,37567.03,Rio de Janeiro,B,8.3,Bom
285,40,,Rio de Janeiro,A,5.6,
286,63,13983.81,Vitória,B,8.6,Bom
287,6,58264.69,Rio de Janeiro,A,3.4,Bom
288,55,43818.38,Belo Horizonte,A,9.8,Bom
289,23,3051.01,Vitória,B,5.6,Bom
290,38,14970.3,Rio de Janeiro,B,8.4,Bom
291,53,41735.06,Belo Horizonte,B,8.3,Bom
292,52,10676.18,Rio de Janeiro,B,7.8,Bom
293,52,24560.1,Rio de Janeiro,B,7.8,Bom
294,50,39448.5,Vitória,B,6.7,Bom
295,59,10067.8,São Paulo,A,7.2,Bom
296,50,24290.16,São Paulo,B,8.2,Bom
297,27,28250.11,Vitória,B,7.2,Bom
298,34,15640.14,São Paulo,B,7.1,Bom
299,61,15662.75,São Paulo,A,6.8,Bom
300,75,25677.95,São Paulo,A,9.8,Bom
301,61,18844.86,Rio de Janeiro,B,6.9,Bom
302,61,23977.77,São Paulo,B,8.7,Bom
303,35,31758.25,Vitória,B,5.7,Bom
304,60,17872.71,Rio de Janeiro,A,7.1,Bom
305,22,10402.93,Vitória,B,9.5,Bom
306,26,25977.68,Vitória,B,6.2,Bom
307,72,11418.79,Belo Horizonte,A,8.7,Bom
308,54,23897.47,Vitória,A,5.8,Bom
309,44,25313.2,Rio de Janeiro,A,8.7,Bom
310,55,5389.68,São Paulo,B,7.8,Bom
311,44,24268.25,Vitória,A,9.2,Bom
312,27,18411.56,São Paulo,A,9.9,Bom
313,60,38027.19,São Paulo,B,6.9,Bom
314,51,22963.47,Vitória,B,9.1,Bom
315,52,6951.39,Vitória,A,8.6,Bom
316,27,3469.53,São Paulo,B,8.4,Bom
317,62,8733.34,Rio de Janeiro,B,9.3,Bom
318,66,34823.01,Belo Horizonte,A,9.7,Bom
319,60,26706.48,Belo Horizonte,A,9.2,Bom
320,34,5165.49,,B,9.9,Bom
321,76,3119.63,Vitória,A,6.4,Bom
322,71,3448.48,Belo Horizonte,B,8.0,Bom
323,33,22799.48,Belo Horizonte,B,7.6,Bom
324,22,28619.76,Belo Horizonte,A,10.0,Bom
325,57,9652.74,Belo Horizonte,B,7.5,Bom
326,30,14077.03,Belo Horizonte,B,6.8,Bom
327,56,39384.02,Belo Horizonte,A,9.9,Bom
328,28,16605.51,São Paulo,B,9.9,Bom
329,60,45709.79,São Paulo,B,7.1,Bom
330,76,6196.61,Belo Horizonte,A,6.9,Bom
331,20,36126.37,Rio de Janeiro,A,6.5,Bom
332,61,42703.72,Belo Horizonte,A,6.1,Bom
333,31,19823.75,São Paulo,A,7.7,Bom
334,76,21415.5,Vitória,B,7.9,Bom
335,26,3930.97,São Paulo,A,9.7,Bom
336,80,20561.59,São Paulo,A,9.6,Bom
337,65,31411.46,Vitória,B,9.7,Bom
338,28,37628.56,Rio de Janeiro,B,8.8,Bom
339,67,14092.12,Vitória,A,7.4,Bom
340,18,18771.99,São Paulo,A,5.6,Bom
341,19,28410.72,Belo Horizonte,B,7.9,Bom
342,35,32991.46,Belo Horizonte,B,8.1,Bom
343,52,35994.91,Rio de Janeiro,A,5.4,Bom
344,20,45251.7,São Paulo,B,8.5,Bom
345,51,40704.12,Belo Horizonte,B,8.0,Bom
346,44,6324.01,Rio de Janeiro,B,8.6,Bom
347,35,35707.78,Vitória,A,8.3,Bom
348,25,22420.16,Vitória,B,7.5,Bom
349,18,34706.03,Belo Horizonte,A,6.1,Bom
350,31,11637.53,Vitória,,7.6,
351,29,7162.11,São Paulo,B,8.0,Bom
352,62,9030.73,Belo Horizonte,B,9.1,Bom
353,50,19932.76,Rio de Janeiro,A,6.2,Bom
354,42,16780.48,São Paulo,A,9.8,Bom
355,68,18820.1,São Paulo,B,8.0,Bom
356,76,19194.85,Belo Horizonte,B,8.2,Bom
357,52,5460.21,Vitória,B,9.5,Bom
358,46,17132.56,Belo Horizonte,A,8.0,Bom
359,60,39341.28,Vitória,B,5.5,Bom
360,66,42829.76,Vitória,A,5.5,Bom
361,75,12834.35,Vitória,A,8.0,Bom
362,41,19117.63,Belo Horizonte,A,6.5,Bom
363,36,12757.28,Belo Horizonte,A,9.0,Bom
364,107,513.89,Belo Horizonte,,1.5,
365,29,24849.69,Rio de Janeiro,B,9.0,Bom
366,82,,Vitória,B,7.3,
367,19,33595.48,São Paulo,B,9.6,Bom
368,28,38039.07,Vitória,A,6.9,
369,,24599.63,Rio de Janeiro,B,9.6,Bom
370,37,10539.86,Rio de Janeiro,A,8.6,Bom
371,46,7748.11,Belo Horizonte,B,7.9,Bom
372,39,28913.27,Vitória,A,5.8,Bom
373,66,43359.98,Rio de Janeiro,B,5.9,Bom
374,78,42050.19,Belo Horizonte,A,6.1,Bom
375,39,28655.3,Vitória,A,7.8,Bom
376,45,42289.92,São Paulo,B,7.1,Bom
377,75,1577.24,Rio de Janeiro,A,5.3,Bom
378,30,11526.37,Rio de Janeiro,A,5.4,Bom
379,19,37932.55,Rio de Janeiro,A,9.5,Bom
380,59,33569.44,Rio de Janeiro,B,5.5,Bom
381,52,26356.91,São Paulo,B,6.7,Bom
382,23,24771.2,Vitória,B,8.9,Bom
383,41,7028.83,Vitória,B,6.9,Bom
384,69,41908.0,Rio de Janeiro,A,6.6,Bom
385,70,23860.52,Belo Horizonte,B,5.5,Bom
386,65,29409.56,Vitória,A,6.3,Bom
387,21,35651.42,Belo Horizonte,B,8.0,Bom
388,36,32028.32,São Paulo,B,6.2,Bom
389,30,12254.36,Vitória,A,6.6,Bom
390,81,40521.2,Vitória,B,8.6,Bom
391,61,45935.84,Belo Horizonte,B,6.0,Bom
392,42,42816.72,Rio de Janeiro,A,5.5,Bom
393,30,14345.6,Vitória,A,,
394,29,32408.74,Rio de Janeiro,A,8.6,Bom
395,68,4761.61,São Paulo,B,5.8,Bom
396,78,13953.65,São Paulo,B,8.5,Bom
397,69,39164.97,Vitória,A,6.0,Bom
398,23,13513.25,Belo Horizonte,A,7.9,Bom
399,71,20361.85,Belo Horizonte,B,8.2,Bom
400,74,37490.48,Belo Horizonte,B,9.1,Bom
401,35,33587.83,São Paulo,A,9.8,Bom
402,46,17284.27,Belo Horizonte,A,7.5,Bom
403,77,33230.1,Belo Horizonte,B,6.9,Bom
404,41,34947.61,São Paulo,B,7.8,Bom
405,26,16297.57,Rio de Janeiro,A,8.2,Bom
406,52,40221.35,Belo Horizonte,A,9.4,Bom
407,54,27477.4,Rio de Janeiro,A,7.2,Bom
408,28,42932.53,Vitória,A,5.7,Bom
409,52,25069.07,Belo Horizonte,A,7.2,Bom
410,78,24331.34,Rio de Janeiro,B,5.2,Bom
411,75,23271.3,Vitória,B,9.7,Bom
412,22,12713.97,São Paulo,A,5.7,Bom
413,46,10951.43,,A,7.4,Bom
414,40,20209.69,Belo Horizonte,B,5.3,Bom
415,78,38874.74,Vitória,A,9.0,
416,30,3644.68,Vitória,A,7.2,Bom
417,72,14396.86,São Paulo,A,6.6,Bom
418,39,26132.38,Belo Horizonte,B,9.6,Bom
419,16,37711.46,Belo Horizonte,B,5.0,Bom
420,62,25279.33,Vitória,A,6.7,Bom
421,82,36026.9,Belo Horizonte,B,7.2,Bom
422,41,15530.89,Vitória,B,5.8,Bom
423,40,1789.11,Belo Horizonte,A,9.1,Bom
424,47,2303.03,São Paulo,B,6.2,Bom
425,69,45253.23,São Paulo,B,7.4,Bom
426,78,6759.63,Rio de Janeiro,B,6.4,Bom
427,48,8166.84,São Paulo,B,5.7,Bom
428,52,23647.64,Vitória,A,8.8,Bom
429,81,11795.15,São Paulo,A,7.6,Bom
430,31,33103.18,Belo Horizonte,B,5.5,Bom
431,,38216.07,Belo Horizonte,A,5.9,Bom
432,76,40270.4,Belo Horizonte,A,7.0,Bom
433,75,5728.58,São Paulo,B,7.3,Bom
434,30,29165.96,Rio de Janeiro,A,6.1,Bom
435,35,14426.23,São Paulo,A,9.4,Bom
436,73,20409.11,Belo Horizonte,B,8.8,Bom
437,61,3084.88,Belo Horizonte,A,6.0,Bom
438,43,14385.25,Vitória,A,5.1,Bom
439,37,40921.2,Rio de Janeiro,B,9.3,Bom
440,41,45603.26,Vitória,A,8.1,Bom
441,55,26386.01,Rio de Janeiro,A,9.8,Bom
442,43,16176.09,São Paulo,,7.8,
443,32,29911.93,Vitória,A,7.2,Bom
444,42,34255.83,Belo Horizonte,B,7.0,Bom
445,20,33143.97,Belo Horizonte,,7.0,
446,52,3478.64,,B,8.6,Bom
447,70,19483.67,Belo Horizonte,A,8.8,Bom
448,71,18304.71,Belo Horizonte,B,6.8,Bom
449,60,12970.35,Belo Horizonte,A,9.6,Bom
450,64,1772.43,Rio de Janeiro,A,9.9,Bom
451,67,6378.5,Belo Horizonte,B,7.6,Bom
452,75,43738.27,Vitória,B,7.9,Bom
453,64,11167.59,São Paulo,B,5.8,Bom
454,42,25070.16,Rio de Janeiro,B,8.6,Bom
455,27,19727.8,São Paulo,A,5.4,Bom
456,8,1171.46,Rio de Janeiro,A,2.6,Bom
457,27,31262.32,Vitória,A,6.6,Bom
458,45,6705.4,Vitória,A,9.1,Bom
459,40,9770.11,Belo Horizonte,A,7.5,Bom
460,26,30537.5,Rio de Janeiro,B,9.9,Bom
461,50,31677.38,São Paulo,A,9.9,Bom
462,35,27505.94,Rio de Janeiro,B,9.0,Bom
463,53,45178.42,São Paulo,B,7.9,Bom
464,65,39360.78,Rio de Janeiro,A,8.6,Bom
465,56,11501.87,Vitória,A,7.4,Bom
466,80,15596.46,Vitória,A,7.1,Bom
467,55,5084.38,Rio de Janeiro,A,6.2,Bom
468,36,37005.88,Vitória,A,5.7,Bom
469,22,30218.84,Belo Horizonte,A,9.1,Bom
470,39,31285.09,Vitória,A,,
471,21,10360.41,São Paulo,B,8.9,Bom
472,32,19341.58,Rio de Janeiro,A,6.5,Bom
473,81,12075.41,Vitória,A,10.0,Bom
474,73,27812.22,São Paulo,A,5.5,Bom
475,56,41756.91,São Paulo,B,5.5,Bom
476,110,81814.8,Rio de Janeiro,A,1.3,Bom
477,22,29953.85,Belo Horizonte,A,6.4,Bom
478,28,43014.13,Vitória,A,7.7,Bom
479,20,7964.7,Belo Horizonte,A,7.1,Bom
480,78,36700.37,Belo Horizonte,B,5.6,Bom
481,59,33215.89,Rio de Janeiro,A,8.4,Bom
482,65,26054.81,Belo Horizonte,A,7.5,Bom
483,62,4080.93,Rio de Janeiro,A,6.4,Bom
484,26,41355.86,Vitória,A,8.6,Bom
485,22,18543.74,Belo Horizonte,B,7.9,Bom
486,73,24627.76,Belo Horizonte,B,9.1,Bom
487,24,27718.77,São Paulo,A,8.4,Bom
488,50,27873.72,Vitória,B,5.7,Bom
489,35,26922.58,Belo Horizonte,B,9.5,Bom
490,38,11177.02,São Paulo,B,7.5,Bom
491,79,38069.47,São Paulo,B,5.4,Bom
492,77,21830.17,Rio de Janeiro,B,8.9,Bom
493,21,45450.15,Rio de Janeiro,B,9.1,Bom
494,45,22953.42,Belo Horizonte,B,5.1,Bom
495,71,5433.95,São Paulo,B,6.3,Bom
496,59,42958.92,São Paulo,A,9.0,Bom
497,62,7852.64,São Paulo,B,8.2,Bom
498,50,20599.01,Rio de Janeiro,A,6.1,Bom
499,64,25572.82,Belo Horizonte,B,5.4,Bom
500,60,28964.43,São Paulo,B,8.0,Bom
501,42,25647.29,Rio de Janeiro,A,7.7,Bom
502,33,38663.76,,B,7.2,Bom
503,54,26920.07,Vitória,B,5.3,Bom
504,,9052.65,Vitória,A,8.0,Bom
505,38,30794.82,Vitória,B,6.9,Bom
506,55,39678.63,Vitória,A,6.5,Bom
507,29,9744.24,São Paulo,A,7.1,Bom
508,34,31344.76,Rio de Janeiro,B,6.6,Bom
509,19,18823.04,Vitória,A,9.2,Bom
510,18,13119.66,Belo Horizonte,A,6.4,Bom
511,45,14805.14,Rio de Janeiro,A,8.1,Bom
512,26,4513.21,São Paulo,A,8.2,Bom
513,62,9153.03,Vitória,B,8.2,Bom
514,29,22917.24,Vitória,B,9.7,Bom
515,17,8563.74,São Paulo,A,9.5,Bom
516,19,33129.52,Vitória,A,5.5,Bom
517,78,22223.47,São Paulo,A,6.5,Bom
518,50,34490.9,Rio de Janeiro,B,7.0,Bom
519,81,35642.02,São Paulo,B,6.1,Bom
520,69,25305.78,Rio de Janeiro,A,8.7,Bom
521,79,34856.37,Rio de Janeiro,A,9.7,Bom
522,74,24994.79,Vitória,A,8.0,Bom
523,72,43603.67,Belo Horizonte,B,9.4,Bom
524,50,13986.42,Belo Horizonte,A,5.8,Bom
525,49,14055.46,Rio de Janeiro,A,6.4,Bom
526,31,26745.47,Vitória,A,6.4,Bom
527,64,23437.83,São Paulo,A,9.7,Bom
528,21,18162.74,São Paulo,A,6.5,Bom
529,45,41776.27,São Paulo,B,8.3,Bom
530,78,35792.5,São Paulo,B,6.2,Bom
531,34,43267.96,Rio de Janeiro,A,6.0,Bom
